symbol,close,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason
INDIGOPNTS,1094.5,False,True,True,True,True,False,1.1803206956175112,11.27805635,1.2497194004121353,True,0.025816560272023597,False,53.1,True,1.111657751771639,64.0,0.28,0,False,▄▅▆▃▄▁▄▃▅▄▄▁▁▆▇▆█▄▂▅,0.12348593717922385,0.2584799356099803,0.08331634042728253,0.21225834554565215,FLAT,True,85,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
PGIL,1970.7,True,True,True,True,False,True,0.1908535483975904,8.78715423,0.1882804248054353,False,0.42224081734254393,True,34.88,False,0.8176565045653271,13.0,-0.97,0,False,▇▆█▆▅▅▅▅▅▅▁▂▂▆▃▄▆▄▄▄,0.16920795016315626,0.253386758252242,0.12903835341121495,0.20716516818791386,FLAT,True,85,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
KRISHIVAL,404.95,False,True,True,True,False,False,0.5029656443710064,0.10662333499999999,0.5029126265201413,False,-0.1532170948497167,True,94.57,True,1.0763469987025107,96.0,1.03,0,True,█▁▅▄▄▆▅▅▄▆▃▆▆▄▂▇▅█▆▇,0.003096358682189715,0.20862557827189954,-0.0370732380697516,0.1624039882075714,FLAT,True,80,38.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P96
JAGSNPHARM,238.72,False,True,True,True,False,False,0.3976917849820629,5.132289024,0.3848051030238489,False,0.20925054958755854,True,23.78,False,0.6230513270626458,4.0,-2.21,0,False,█▆▅█▇▆▆▇▆▆▆▆▆▃▁▃▄▃▅▄,0.18324659231722418,0.17209210978543732,0.14307699556528286,0.1258705197211092,UP,True,75,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
SIGNPOST,297.5,False,True,True,True,False,True,0.17626027076751,5.6802865,0.17583638022101913,False,0.14522437823958229,True,21.63,False,0.4914792092706202,3.0,-2.43,0,False,▄▄▆█▇█▇▇▆▇▆▅▅▇▁▁▂▃▄▃,0.10164784299203844,0.13165202175814983,0.06147824624009712,0.0854304316938217,FLAT,True,69,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
BALRAMCHIN,571.65,False,True,True,True,True,True,0.6902278230123329,18.123648765000002,0.7206272195737634,False,-0.035901862609339634,True,46.09,True,1.070143258492187,53.0,-0.01,0,False,▃▁▃▂▄▄▅█▇▆▅██▇▇▃▄▅▂▆,0.06462426669149823,0.09827089337175798,0.024454669939556917,0.05204930330742985,FLAT,True,62,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ABSLAMC,1158.2,True,True,True,True,False,True,0.24512306162744593,14.24910296,0.24853790345232724,False,0.04486400064518935,False,51.73,False,0.9169059520011344,46.0,-0.11,0,True,▁▃▇▇▃▆▄▆▃▇█▄▄▆▂▄▄▅▄▄,0.09017319277108427,0.08710343532945375,0.05000359601914295,0.040881845265125616,UP,True,60,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
AAVAS,1506.2,True,True,True,True,False,False,0.274106458244836,9.223516940000001,0.2913626663640545,False,0.20837825861113773,True,55.73,False,0.9691331188592297,38.0,-0.26,0,False,▄█▁▆▅▅▅▇▃▇▆▅▅▆▅▅▅▅▄▅,0.19834513485559713,0.08758755144775798,0.1581755381036558,0.04136596138342985,UP,True,60,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
ZENTEC,1863.4,False,True,True,True,False,True,1.1837235754759392,195.75240608000001,1.19171689573133,True,0.03473021697614771,False,21.51,False,0.6630294063251342,3.0,-1.49,0,True,▅▆▃▆▆▆▆██▆▇▇▇▇▇███▁▃,0.04538569424964933,0.08356108623597147,0.0052160974977080166,0.03733949617164334,FLAT,True,59,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
APLLTD,829.35,True,True,True,True,False,False,0.49959195476947277,6.76268577,0.5283605973123909,False,0.11865995367451991,True,43.21,False,0.9591671383700152,39.0,-0.21,0,False,█▄▁▅▆▄▄▁▃▄▄▅▅▄▇▃▃▃█▄,0.13376623376623376,0.08468480251111687,0.09359663701429244,0.03846321244678874,UP,True,59,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
DIVISLAB,6758.0,False,True,True,True,False,True,1.0927542624819504,258.6543404,1.1081768848243807,True,-0.09294334585494844,True,57.4,False,0.9870429122924674,54.0,0.1,0,True,▅▂▄▆▅██▅▅▁▅▆▆▄███▇█▅,0.024482680209201746,0.07508749602290798,-0.01568691654273957,0.02886590595857985,FLAT,True,57,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
LLOYDSENT,74.59,True,True,True,True,False,True,0.731661593021209,25.468061813000002,0.7317186354608703,False,0.019625109747483823,False,49.81,True,1.1871678146673976,65.0,0.2,0,False,█▇▆▆▁▄▅▂▆▃▄▇▇▄▇▆▆▇▄█,0.09852724594992623,0.07617948348001735,0.05835764919798492,0.02995789341568922,UP,True,57,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
MAHSCOOTER,13022.0,True,True,True,False,False,False,0.43203540958368075,1.7540634,0.44866046465701087,False,-0.09503015349732917,True,67.41,True,1.2156240419814979,96.0,1.75,0,True,▄▅█▂▂▄▆▂▂▃▅▄▄▇▆▅▃▁▆▆,0.059819321233824274,0.04695288631612793,0.019649724481882958,0.0007312962517997956,UP,True,50,38.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P96
ROUTE,555.0,False,True,True,False,True,False,0.9485169681092102,8.207451,0.9806766155472241,False,-0.13316688519148656,False,60.6,True,1.347235499433094,98.0,1.69,0,True,█▆▆▆▃▅▅▅▅▆▆▆▆▇▇▁▄▄▅█,0.04117812587937353,0.04401805869074482,0.0010085291274322117,-0.0022035313735833117,UP,False,49,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,Delivery P98
FINEORG,5000.0,True,False,True,True,False,True,0.44752578951855504,3.6745,0.43530216020019663,False,0.10204568683247656,False,58.37,True,1.1373955065375396,69.0,0.43,0,True,▅▃▃▄▄▅▅▂▂▃▁██▄▃▃▅▅▄▅,0.05543124920842657,0.023813911583430603,0.015261652456485253,-0.02240767848089753,UP,False,45,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
JKTYRE,413.9,False,True,True,False,False,False,1.6438847173651914,87.12984065999999,1.7169048509059766,True,-0.10791820985918597,False,36.71,False,0.9029639650719469,33.0,-0.37,0,True,▇▆▃▁▅▁▄▆▃▆▅▄▄█▂▅▆▆▅▃,0.11623516720604088,0.022353958256144058,0.07606557045409956,-0.023867631808184075,UP,False,44,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ATLANTAELE,1654.6,True,False,False,True,False,False,2.227272040534063,26.831489979999997,2.0056451292429367,False,-0.16200435766825924,False,69.7,True,1.1298885511651469,96.0,1.9,0,True,▄▂██▄▁▂▄▂▃▃▃▃▄▂▃▄▃▁▅,-0.15348408881612607,0.02312639129359373,-0.1936536855680674,-0.023095198770734404,FLAT,False,44,38.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,Delivery P96
MMTC,65.23,True,False,False,True,False,True,0.12035961436909665,13.123212751,0.10840986906374477,False,0.08583391719816244,False,36.86,True,1.3149727087867005,72.0,0.51,0,True,█▇▁▃▂▃▃▄▄▅▅▆▆▆▄▄▅▆▇▆,-0.02467105263157887,-0.021598920053997217,-0.06484064938352019,-0.06782051011832535,UP,False,33,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
SUNTECK,329.7,True,True,True,False,False,False,0.5308540999147076,5.24806569,0.5587308208188403,False,0.14060937261310044,False,51.64,True,1.0226248824199218,60.0,0.32,0,True,▆▇▇▄▂▃▅▇█▇▁▇▇▂▇▇█▆▁▆,0.16935626884199317,-0.07218235542422968,0.12918667209005186,-0.11840394548855782,UP,False,19,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
IRCTC,500.7,True,False,False,False,False,False,1.7187286543715847,64.50538128,1.6680608683543878,False,-0.2914196063936355,False,58.46,True,1.1230860853360998,90.0,1.22,0,True,▅▁▅█▇▇▆▆▆▁▅▆▆█▇▆▇▆▇▇,-0.033117698175147314,-0.08145294441386908,-0.07328729492708863,-0.1276745344781972,UP,False,17,38.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,Delivery P90
GROWW,193.7,True,False,False,True,False,True,0.5724866685329664,392.06569063999996,0.5539752634120062,False,0.020954531297723015,True,46.69,False,0.987803200998593,92.0,1.33,0,True,▂▁▄▃▂▂▃█▂▄▃▅▅▄▅▂▆▂▃▃,0.020225429263667882,-0.11036604969457586,-0.019944167488273434,-0.156587639758904,UP,False,12,38.0,IGNORE,SEED,,GREEN,C,WATCHLIST,"Delivery P92, CMF positive"
PRAJIND,361.0,True,True,True,False,False,False,0.7217356733057576,24.690234,0.754679848486803,False,0.005966936011477642,True,43.99,True,1.0253720732375327,61.0,0.29,0,True,▄▂▃▁▃▅▄▄▄▄▅██▇▄▂▄▇▄▅,0.01333333333333342,-0.10499566133630844,-0.026836263418607897,-0.15121725140063658,UP,False,12,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
INDIANB,798.9,True,False,False,False,False,False,1.8454548311244707,401.38269887999996,1.7707622253537654,False,-0.30730783795096106,False,64.23,True,1.2041732674659493,95.0,1.77,0,True,▂▃▄▃▂▃▁▆▄▅▄▇▇█▄▆▁▅▆▆,-0.025494022932422533,-0.13262037891536826,-0.06566361968436385,-0.1788419689796964,UP,False,8,38.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,Delivery P95
UNIONBANK,163.09,True,False,False,False,False,False,2.571471852398916,545.324717978,2.454429466259867,False,-0.011431484864606802,False,57.4,True,1.2035056820564431,96.0,1.79,0,True,▄▅▄▄▄▃▁▄▅█▇▃▃▇▅▅▅▂▆▇,-0.020715743965413647,-0.14782108893301282,-0.06088534071735496,-0.19404267899734096,UP,False,6,38.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,Delivery P96
BAJAJELEC,330.7,False,True,False,False,True,False,5.102060877136475,21.713299019999997,5.253345442758887,True,-0.016623584856400125,False,27.74,False,0.6027159152634438,12.0,-1.23,0,True,▅▅▇▅▆▇▇▇▃▇▄▅▅▆▅▇▃█▇▁,0.05891770733269275,-0.1674219536757301,0.01874811058075143,-0.21364354374005823,UP,False,4,38.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
YASHO,2861.0,True,True,True,True,False,True,0.8320214384769902,10.4106068,0.842159248026492,False,-0.014011015374251003,False,46.75,True,1.1438848040714957,27.0,-0.52,0,False,▄▃▁▁▃▄▄▃▇▅▇▄▄▇▄▅▇██▆,0.12478377103318139,0.9167894948412167,0.08461417428124007,0.8705679047768886,FLAT,True,99,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
INDSWFTLAB,215.15,True,True,True,True,False,True,0.5872381152809739,17.260129055,0.6706346024637344,False,-0.030059896802487402,False,51.36,True,1.2421098454618007,50.0,-0.07,0,False,▄▇▇▆▃█▆▁▄▁▁▁▁▂▅▆▄▃▂▇,0.32915302403163027,0.6020104244229336,0.28898342727968895,0.5557888343586055,FLAT,True,98,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
SEDEMAC,2717.1,True,True,True,True,False,True,0.23926503159711082,14.27537169,0.2381346462996296,False,-0.10809879970205565,False,40.23,False,0.9722322917421878,33.0,-0.5,0,True,▂▁▁▂▃█▂▄▂▃▄▃▃▃▄▃▆▁▄▃,0.14805425275700346,0.6290544996702438,0.10788465600506214,0.5828329096059157,FLAT,True,98,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
NRBBEARING,433.0,False,True,True,True,False,True,0.7044166430852189,24.3059354,0.7020140282034413,False,-0.3016488619008362,False,51.6,True,1.2175267218800878,42.0,-0.2,0,False,▃▄▄▅▅▅▅▄▄▅▆██▃▁▇▇▆▆▆,-0.013555074609864382,0.507450215847375,-0.0537246713618057,0.4612286257830469,FLAT,True,95,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
SOTL,558.9,True,True,True,True,False,True,0.6601353711675697,14.047057259999999,0.6450271769585264,False,-0.2978450600043928,False,44.32,True,1.1649515698721236,17.0,-0.76,0,False,▃▂▃▂▂▃▄▆▆▄▅▆▆▆▅▆▆█▁▆,-0.016107736994982802,0.5016120365394949,-0.05627733374692412,0.4553904464751668,FLAT,True,95,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
PANACEABIO,538.4,False,True,True,True,False,True,0.12987842749672404,9.59288816,0.11967544136410815,False,-0.3607704470653642,False,31.67,True,1.1508830583617995,18.0,-0.92,0,False,▂▁▁▃▃▄▂▃█▃▅▂▂▃▃▃▃▄▆▄,-0.11410941999177293,0.4596719533685778,-0.15427901674371425,0.41345036330424967,FLAT,True,95,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
SHADOWFAX,224.8,True,True,True,True,False,True,1.1899862296108508,53.690647520000006,1.2134955951295308,False,-0.04660740670081517,False,53.29,True,1.1649487916580135,74.0,0.51,0,False,▄▂▁▅▁▃▂▇▄▄▄▂▂▅█▂▄▅▇▆,0.1068439192516002,0.45022901748274324,0.06667432249965888,0.4040074274184151,FLAT,True,94,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
SYRMA,1356.0,True,True,True,True,False,True,0.4790856991851936,87.3204336,0.48016491810503453,False,-0.2839460757587181,False,38.04,True,1.108440054198173,59.0,0.31,0,False,▄▃▄▆█▆▆▅▄▁▅▃▃█▄▆▅▇▆▆,0.0789306174411204,0.38452113538901367,0.03876102068917908,0.33829954532468554,FLAT,True,93,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
NIITLTD,100.27,True,True,True,True,False,False,1.325872143593339,51.535430982,1.2909285437104794,False,0.17505879163691396,False,21.56,False,0.8558612202770831,6.0,-1.81,0,False,▆▃▄▆▁▃▅█▂▅▃▆▆█▂▆▄▆▅▄,0.02222448771536345,0.38916597395400365,-0.017945109036577866,0.3429443838896755,FLAT,True,93,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
BAJAJCON,620.25,False,True,True,True,False,True,0.6516169268591632,24.285702675,0.6785413926092478,False,-0.11934103642288166,False,44.7,False,0.8836611643767915,45.0,-0.1,0,True,▅▁▄▄▆█▄▆▆▅▁▆▆▃█▁▃▅▃▃,0.0653555479216763,0.3834058213449314,0.025185951169734988,0.33718423128060326,FLAT,True,93,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
BOROSCI,161.62,True,True,True,True,False,True,0.22293647250742632,1.634446898,0.21272666366013246,False,0.11704021173093006,False,44.02,False,0.9263468013468015,25.0,-0.65,0,False,▆▄▇█▄▆█▇█▆▇██▁▃▇█▇▇▆,0.05159737133190201,0.38968185726569216,0.011427774579960692,0.343460267201364,FLAT,True,93,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
KIRLOSENG,2269.9,False,True,True,True,False,True,0.7189267958475873,227.94698984000001,0.6755260317837727,False,-0.2507168469149931,False,43.68,True,1.042444781213083,50.0,0.03,0,False,▆█▇▆▇██▇▄▁▁▄▄▇▆▄▆▆▃▆,0.22611138119159513,0.3503271861986914,0.1859417844396538,0.3041055961343633,FLAT,True,91,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
NGLFINE,3092.3,True,True,True,True,False,True,0.8001644592963242,5.65705362,0.8185496981150876,False,-0.010537960201247025,False,50.94,True,1.188451443569554,25.0,-0.64,0,False,▅▃▁▃▂▄▅▆▅█▄▂▂▄▆▇▅█▄▆,0.09628815542241309,0.3343833606628117,0.056118558670471774,0.2881617705984836,FLAT,True,90,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
KSHINTL,795.0,True,False,True,True,False,True,2.287987262340565,71.21769,2.173145460195205,False,-0.14263745422589466,False,43.45,False,0.9896930698707365,53.0,0.08,0,True,▅▂█▅▃▅▃▃▅▃▄▄▄▅▅▄▄▁▆▄,0.06028274206455064,0.2728146013448607,0.020113145312609326,0.22659301128053255,FLAT,True,87,37.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,No standout factor
FUSION,226.02,True,True,True,True,False,True,0.5084854762359583,13.876814328,0.577062249101168,False,0.1745023246788426,False,50.4,False,0.9786502781580404,38.0,-0.3,0,False,▆▆▆▆▆▆▆▇█▆█▃▃▆▆▁▃▆▅▅,0.34567754227196956,0.2581129974951295,0.30550794552002825,0.21189140743080137,UP,True,85,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
EMMVEE,328.2,True,False,True,True,False,True,1.2197548095523036,116.3680689,1.1771204031711713,False,-0.051886513080972904,False,49.57,True,1.1500092798812176,93.0,1.24,0,True,▅▃▂▆▁▅█▇▆▇▇▅▅▅▇▄▂▄▄▇,-0.005605211331616511,0.19802883737908372,-0.04577480808355783,0.1518072473147556,FLAT,True,79,37.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P93
SAMMAANCAP,168.95,True,False,True,True,False,True,0.8958709554297004,195.68476626499998,0.8685510209068481,False,-0.2711038171709477,False,55.62,True,1.2723612572631193,94.0,1.54,0,True,▃▄▂▂▁▃▂█▂▅▄▅▅▆▇▂▆▅▅▇,-0.06476612233600898,0.17817294281729423,-0.1049357190879503,0.1319513527529661,FLAT,True,76,37.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P94
OLECTRA,1415.8,True,False,True,True,False,False,0.6816362331496252,109.43171256,0.6654444637911995,False,0.1835416575289024,False,39.12,True,1.2339720842204873,70.0,0.56,0,True,▄▄▆█▆▄▄▁▂▅▂▄▄▃▃▅▅▄▅▇,0.08907692307692305,0.14421950135369954,0.04890732632498174,0.09799791128937141,FLAT,True,71,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
THELEELA,487.65,True,True,True,True,False,True,0.4261916960620131,13.213998344999998,0.4365209743709481,False,0.17486725277201162,False,44.84,False,0.8045141785755937,8.0,-1.21,0,False,█▇▅▃▅▄▄▁▂▃▅▅▅▄▅▄▃▃▁▃,0.18117960518348064,0.1423049894588897,0.14101000843153932,0.09608339939456156,UP,True,71,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
HSCL,643.55,True,False,True,True,False,True,1.720145159948861,1513.4783013949998,1.6438856039626188,False,-0.16030180171663125,False,16.85,False,0.9205638111888114,20.0,-1.05,0,True,▁▃▁▃▃▃▃▂▄▁▆▂▂▇█▅▆█▁▃,-0.05290654893303903,0.12774905809164983,-0.09307614568498035,0.08152746802732169,FLAT,True,68,37.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,No standout factor
CGPOWER,894.4,True,False,True,True,False,True,5.906618049687837,2192.02038432,5.609676998917348,False,-0.13401258358003235,False,44.83,False,0.9413716349586325,33.0,-0.38,0,True,▂▁▁▃▅▃▃▆▄▅▄▄▄█▂▂▄▃▁▃,-0.046380211109926406,0.11071095932940067,-0.08654980786186772,0.06448936926507254,FLAT,True,64,37.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,No standout factor
AADHARHFC,545.8,True,True,True,True,False,True,0.5128178741966133,21.215300579999997,0.5441882966100517,False,0.15835302124269163,False,47.88,False,0.8862317566379463,23.0,-0.72,0,False,▅█▆▆▆▅▆▇▅▃▄▁▁▅▅▆▄▃▄▄,0.16661323073634704,0.10541772151898732,0.12644363398440572,0.059196131454659184,UP,True,63,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
HDBFS,737.5,True,True,True,True,False,True,0.2641684528530759,20.3011625,0.2744599745813018,False,0.20605826587701986,False,51.72,False,0.9209565697394896,10.0,-1.09,0,False,▆▄▆▁▅▆▄▆▇▆▄▆▆▆▆▇▆█▆▅,0.17567352144109694,0.10058200268616613,0.13550392468915562,0.054360412621837995,UP,True,62,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
BERGEPAINT,508.7,True,False,True,True,False,False,0.3254728489218741,13.95277621,0.30860889273745373,False,0.16701818437311688,False,52.4,True,1.0769483722459716,56.0,0.07,0,True,▅▅█▆▇▆▇▁▃██▃▃█▇▅▅█▇▆,0.013548515640565917,0.09728213977566869,-0.0266210811113754,0.05106054971134055,FLAT,True,61,37.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
MIDHANI,415.25,True,False,True,True,False,True,0.6036271209499019,26.402467025,0.5763060792270247,False,-0.2604932518337179,False,50.54,True,1.2727753503657906,95.0,1.6,0,True,▁▁▆▃▅▅█▂▄▄▅▇▇▁▃▁▅▄▆█,-0.07793938048184745,0.0866152034541412,-0.11810897723378877,0.040393613389813066,FLAT,True,59,37.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P95
KSL,863.75,True,True,True,True,False,True,0.6838053488455429,1.977901125,0.7078108618907923,False,-0.09943252851209554,False,64.72,True,1.1978087059520284,91.0,1.2,0,True,▃▄▃▄▂▄▁▃▄▇▅██▅▄▃▆▄▂▆,0.07178309964015384,0.07995748937234315,0.03161350288821252,0.033735899308015016,FLAT,True,58,37.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P91
PTCIL,17409.0,True,False,True,True,False,True,0.6096844743009604,18.97581,0.5927923608237823,False,-0.3015854651242172,False,59.97,True,1.3442270190303274,98.0,2.23,0,True,▄▃▃▁▂▂▅▅▃█▁▁▁▂▄▄▅▂▂▇,-0.06863898994222128,0.0759579728059332,-0.1088085866941626,0.02973638274160506,FLAT,True,57,37.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P98
